id_accidente,fecha,d_a,gravedad,peaton,automovil,campaero,camioneta,micro,buseta,bus,camion,volqueta,moto,bicicleta,otro,via_1,barrio,entidad,id_comuna,nombrecomuna,propietario_de_veh_culo,diurnio_nocturno,hora_restriccion_moto
133,2012-01-15 17:50:00,Domingo,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Campo Hermoso,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
134,2012-01-15 08:10:00,Domingo,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,CARRERA,Provenza,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,No aplica
135,2012-01-15 05:10:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Estoraques I y II,AGENTES DTB,C17, MUTIS,Empresa,Nocturno,Sin restricción
136,2012-01-15 11:45:00,Domingo,Solo Daños,0,1,0,0,0,1,0,0,0,0,0,0,CALLE,Provenza,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,No aplica
137,2012-01-15 13:15:00,Domingo,Solo Daños,0,2,0,1,0,0,0,0,0,0,0,0,CARRERA,La Aurora,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
138,2012-01-15 16:55:00,Domingo,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,CALLE,SANTA BARBARA,AGENTES DTB,C16, LAGOS DEL CACIQUE,Empresa,Diurno,Sin restricción
139,2012-01-15 00:00:00,Domingo,Con Muertos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,La Aurora,AGENTES DTB,C13, ORIENTAL,Empresa,Nocturno,En restricción
140,2012-01-15 17:00:00,Domingo,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,CALLE,Los Pinos,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
141,2012-01-15 19:20:00,Domingo,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,CALLE 45 VIA CHIMITA,La Estrella,AGENTES DTB,C05, GARCIA ROVIRA,Empresa,Nocturno,Sin restricción
142,2012-01-16 14:05:00,Lunes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,No aplica
143,2012-01-16 15:20:00,Lunes,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,CALLE,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
144,2012-01-16 16:45:00,Lunes,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CALLE,San Gerardo,AGENTES DTB,C08, SUROCCIDENTE,Particular,Diurno,Sin restricción
145,2012-01-16 14:30:00,Lunes,Solo Daños,0,0,0,0,0,1,0,1,0,0,0,0,CARRERA,San Alonso,AGENTES DTB,C13, ORIENTAL,Particular,Diurno,No aplica
146,2012-01-16 09:50:00,Lunes,Con Heridos,0,2,0,0,0,0,0,0,0,1,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
147,2012-01-16 10:50:00,Lunes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,Sin restricción
148,2012-01-16 10:20:00,Lunes,Con Heridos,0,0,1,0,0,0,0,0,0,1,0,0,CARRERA,La Aurora,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
149,2012-01-16 08:10:00,Lunes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Diamante I,AGENTES DTB,C09, LA PEDREGOSA,Empresa,Diurno,No aplica
150,2012-01-17 15:50:00,Martes,Con Heridos,0,0,0,1,0,0,0,0,0,2,0,0,CARRERA,Alfonso Lopez,AGENTES DTB,C05, GARCIA ROVIRA,Particular,Diurno,Sin restricción
151,2012-01-17 12:00:00,Martes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Diamante II,AGENTES DTB,C10, PROVENZA,Particular,Diurno,Sin restricción
152,2012-01-17 06:50:00,Martes,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA,Alfonso Lopez,AGENTES DTB,C05, GARCIA ROVIRA,Particular,Diurno,Sin restricción
153,2012-01-17 09:55:00,Martes,Con Heridos,0,0,0,0,1,0,0,0,0,1,0,0,CALLE,Provenza,AGENTES DTB,C10, PROVENZA,Particular,Diurno,Sin restricción
154,2012-01-17 19:00:00,Martes,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,CARRERA,Nuevo Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Nocturno,No aplica
155,2012-01-17 09:00:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,AVENIDA LA ROSITA,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
156,2012-01-17 12:15:00,Martes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Particular,Diurno,No aplica
157,2012-01-17 16:25:00,Martes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
158,2012-01-17 18:25:00,Martes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Campo Hermoso,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Nocturno,No aplica
159,2012-01-17 10:00:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Norte Bajo,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,Sin restricción
160,2012-01-17 06:20:00,Martes,Con Heridos,0,0,0,0,0,0,0,0,0,1,1,0,CARRERA,Puerta del Sol,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
161,2012-01-17 07:00:00,Martes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,AUTOPISTA GIRÓN,Bucaramanga,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Diurno,Sin restricción
162,2012-01-18 10:20:00,Miercoles,Con Heridos,0,1,0,0,0,0,0,0,0,2,0,0,BOULEVAR BOLIVAR,Comuneros,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
163,2012-01-18 15:10:00,Miercoles,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,Africa,AGENTES DTB,C08, SUROCCIDENTE,Particular,Diurno,No aplica
164,2012-01-18 20:00:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Diamante II,AGENTES DTB,C10, PROVENZA,Particular,Nocturno,Sin restricción
165,2012-01-18 10:05:00,Miercoles,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
166,2012-01-18 20:30:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,0,0,2,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Particular,Nocturno,Sin restricción
167,2012-01-18 16:40:00,Miercoles,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
168,2012-01-18 07:15:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,AUTOPISTA  CUCUTA,Alvarez,AGENTES DTB,C14, MORRORICO,Empresa,Diurno,No aplica
169,2012-01-18 06:30:00,Miercoles,Solo Daños,0,0,0,1,0,0,0,0,0,1,0,0,CARRERA,Nuevo Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
170,2012-01-19 19:30:00,Jueves,Solo Daños,0,0,0,2,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Diamante II,AGENTES DTB,C10, PROVENZA,Particular,Nocturno,No aplica
171,2012-01-19 10:20:00,Jueves,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,Sin restricción
172,2012-01-19 11:40:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,No aplica
173,2012-01-19 00:36:00,Jueves,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Nocturno,En restricción
174,2012-01-19 01:45:00,Jueves,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CALLE 45 VIA CHIMITA,La Estrella,AGENTES DTB,C05, GARCIA ROVIRA,Empresa,Nocturno,No aplica
175,2012-01-19 20:00:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Diamante II,AGENTES DTB,C10, PROVENZA,Particular,Nocturno,No aplica
176,2012-01-19 12:30:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,La Aurora,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
177,2012-01-19 16:45:00,Jueves,Solo Daños,0,1,0,0,1,0,0,0,0,0,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
178,2012-01-20 17:00:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Chapinero,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
179,2012-01-20 23:50:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Morrorico,AGENTES DTB,C14, MORRORICO,Empresa,Nocturno,No aplica
180,2012-01-20 10:40:00,Viernes,Solo Daños,0,0,0,2,0,0,0,0,0,0,0,0,CARRERA,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
181,2012-01-20 14:30:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,El Rocio,AGENTES DTB,C11, SUR,Empresa,Diurno,No aplica
182,2012-01-20 19:20:00,Viernes,Solo Daños,0,2,0,0,0,0,0,1,0,0,0,0,DIAGONAL 15,La Ceiba,AGENTES DTB,C06, LA CONCORDIA,Empresa,Nocturno,No aplica
183,2012-01-20 17:40:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Nuevo Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
184,2012-01-20 19:30:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,La Aurora,AGENTES DTB,C13, ORIENTAL,Empresa,Nocturno,No aplica
185,2012-01-20 11:00:00,Viernes,Solo Daños,0,0,0,1,0,0,0,0,0,1,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Diamante II,AGENTES DTB,C10, PROVENZA,Particular,Diurno,Sin restricción
186,2012-01-20 15:30:00,Viernes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,Antonia Santos Centro,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
187,2012-01-20 06:50:00,Viernes,Con Heridos,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Antonia Santos Sur,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,No aplica
188,2012-01-20 13:30:00,Viernes,Solo Daños,0,0,0,1,0,0,0,1,0,0,0,0,ANILLO VIAL,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,No aplica
189,2012-01-20 05:40:00,Viernes,Con Heridos,0,0,0,0,0,1,0,0,0,1,0,0,CALLE,La Estrella,AGENTES DTB,C05, GARCIA ROVIRA,Particular,Nocturno,Sin restricción
190,2012-01-21 15:20:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Particular,Diurno,Sin restricción
191,2012-01-21 19:00:00,Sabado,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,DIAGONAL 15,Puerta del Sol,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Nocturno,Sin restricción
192,2012-01-21 16:30:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
193,2012-01-21 17:20:00,Sabado,Solo Daños,0,1,0,0,0,1,0,0,0,0,0,0,AVENIDA Q SECA,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,No aplica
194,2012-01-21 18:50:00,Sabado,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Particular,Nocturno,No aplica
195,2012-01-21 11:15:00,Sabado,Solo Daños,0,2,0,0,0,0,0,0,1,0,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
196,2012-01-21 16:00:00,Sabado,Con Heridos,2,0,0,0,0,0,0,0,0,1,0,0,AVENIDA BUCAROS,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Particular,Diurno,Sin restricción
197,2012-01-21 18:15:00,Sabado,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,La Pedregosa,AGENTES DTB,C09, LA PEDREGOSA,Particular,Nocturno,Sin restricción
198,2012-01-21 20:50:00,Sabado,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Campo Hermoso,AGENTES DTB,C05, GARCIA ROVIRA,Empresa,Nocturno,Sin restricción
199,2012-01-21 13:33:00,Sabado,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,CALLE,El Rocio,AGENTES DTB,C11, SUR,Particular,Diurno,No aplica
200,2012-01-21 05:50:00,Sabado,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CARRERA,El Rocio,AGENTES DTB,C11, SUR,Empresa,Nocturno,No aplica
201,2012-01-21 15:10:00,Sabado,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
202,2012-01-22 02:00:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Girardot,AGENTES DTB,C04, OCCIDENTAL,Particular,Nocturno,En restricción
203,2012-01-22 22:00:00,Domingo,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,Sin restricción
204,2012-01-22 05:50:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Diamante II,AGENTES DTB,C10, PROVENZA,Particular,Nocturno,Sin restricción
205,2012-01-22 18:00:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,Sin restricción
206,2012-01-22 19:43:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,TRANSVERSAL ORIENTAL,Lagos del Cacique,AGENTES DTB,C16, LAGOS DEL CACIQUE,Particular,Nocturno,Sin restricción
207,2012-01-22 00:35:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Antonia Santos Centro,AGENTES DTB,C13, ORIENTAL,Empresa,Nocturno,En restricción
208,2012-01-22 23:15:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,AUTOPISTA GIRÓN,PREDIO URBANO PUENTE EL BUENO,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Nocturno,Sin restricción
209,2012-01-23 20:40:00,Lunes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Alvarez,AGENTES DTB,C13, ORIENTAL,Particular,Nocturno,Sin restricción
210,2012-01-23 14:30:00,Lunes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,DIAGONAL 15,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
211,2012-01-23 12:35:00,Lunes,Solo Daños,0,2,0,0,0,0,0,0,0,1,0,0,CARRERA,Alvarez,AGENTES DTB,C13, ORIENTAL,Particular,Diurno,Sin restricción
212,2012-01-23 14:50:00,Lunes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,San Alonso,AGENTES DTB,C13, ORIENTAL,Particular,Diurno,Sin restricción
213,2012-01-23 17:00:00,Lunes,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CARRERA,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
214,2012-01-23 19:35:00,Lunes,Solo Daños,0,0,0,0,0,0,1,1,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Antonia Santos Sur,AGENTES DTB,C09, LA PEDREGOSA,Particular,Nocturno,No aplica
215,2012-01-23 16:05:00,Lunes,Con Heridos,0,1,0,0,0,0,0,0,0,2,0,0,CARRERA,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
216,2012-01-23 18:30:00,Lunes,Con Heridos,0,0,0,0,0,0,0,0,0,3,0,0,CARRERA,Alfonso Lopez,AGENTES DTB,C05, GARCIA ROVIRA,Particular,Nocturno,Sin restricción
217,2012-01-23 08:00:00,Lunes,Solo Daños,0,1,0,0,0,1,0,0,0,0,0,0,BOULEVAR BOLIVAR,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
218,2012-01-23 08:45:00,Lunes,Solo Daños,0,0,0,1,0,0,1,0,0,0,0,0,BOULEVAR BOLIVAR,Comuneros,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
219,2012-01-23 22:25:00,Lunes,Solo Daños,0,0,0,0,0,0,0,0,0,2,0,0,CALLE,Provenza,AGENTES DTB,C10, PROVENZA,Particular,Nocturno,Sin restricción
220,2012-01-23 15:50:00,Lunes,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,Lagos del Cacique,AGENTES DTB,C16, LAGOS DEL CACIQUE,Empresa,Diurno,No aplica
221,2012-01-23 13:00:00,Lunes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,El Rocio,AGENTES DTB,C11, SUR,Particular,Diurno,No aplica
222,2012-01-23 09:00:00,Lunes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Nuevo Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
223,2012-01-23 13:20:00,Lunes,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
224,2012-01-23 09:20:00,Lunes,Con Heridos,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Modelo,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
225,2012-01-23 15:25:00,Lunes,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,DIAGONAL 15,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,No aplica
226,2012-01-24 10:45:00,Martes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
227,2012-01-24 08:20:00,Martes,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,DIAGONAL,Asturias,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,Sin restricción
228,2012-01-24 19:30:00,Martes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,Bucaramanga,AGENTES DTB,C08, SUROCCIDENTE,Particular,Nocturno,No aplica
229,2012-01-24 09:30:00,Martes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,El Rocio,AGENTES DTB,C11, SUR,Particular,Diurno,Sin restricción
230,2012-01-25 17:00:00,Miercoles,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,AUTOPISTA GIRÓN,Bucaramanga,AGENTES DTB,C08, SUROCCIDENTE,Particular,Diurno,Sin restricción
231,2012-01-25 05:45:00,Miercoles,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,Diamante II,AGENTES DTB,C10, PROVENZA,Particular,Nocturno,No aplica
232,2012-01-25 10:15:00,Miercoles,Solo Daños,0,2,0,1,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Antonia Santos Sur,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,No aplica
233,2012-01-25 12:15:00,Miercoles,Con Heridos,0,1,0,0,0,0,0,0,0,2,0,0,CARRERA,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,Sin restricción
234,2012-01-25 15:10:00,Miercoles,Solo Daños,0,0,0,0,0,0,1,0,0,1,0,0,CALLE,Bolarqui,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,Sin restricción
235,2012-01-25 19:40:00,Miercoles,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Nocturno,No aplica
236,2012-01-25 07:30:00,Miercoles,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,TRANSVERSAL ORIENTAL,El Tejar,AGENTES DTB,C16, LAGOS DEL CACIQUE,Particular,Diurno,No aplica
237,2012-01-25 16:50:00,Miercoles,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,SIN INFORMACION,AGENTES DTB,C25, SIN INFORMACION,Particular,Diurno,No aplica
238,2012-01-25 10:00:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CALLE,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
239,2012-01-25 12:05:00,Miercoles,Solo Daños,0,0,0,0,1,0,1,0,0,0,0,0,TRANSVERSAL METROPOLITANA,PREDIO URBANO PUENTE EL BUENO,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Diurno,No aplica
240,2012-01-25 10:10:00,Miercoles,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,CALLE,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,No aplica
241,2012-01-25 12:30:00,Miercoles,Con Heridos,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Universidad,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,No aplica
242,2012-01-25 00:30:00,Miercoles,Solo Daños,0,0,0,0,0,0,1,0,0,0,0,0,CALLE 45 VIA CHIMITA,La Estrella,AGENTES DTB,C05, GARCIA ROVIRA,Empresa,Nocturno,No aplica
243,2012-01-26 16:40:00,Jueves,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,AVENIDA LA ROSITA,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
244,2012-01-26 07:25:00,Jueves,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,Sin restricción
245,2012-01-26 14:40:00,Jueves,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CALLE,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
246,2012-01-26 09:14:00,Jueves,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CARRERA,Alvarez,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
247,2012-01-26 12:30:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Campo Hermoso,AGENTES DTB,C05, GARCIA ROVIRA,Particular,Diurno,No aplica
248,2012-01-26 11:10:00,Jueves,Solo Daños,0,0,0,0,0,1,0,1,0,0,0,0,CALLE,Campo Hermoso,AGENTES DTB,C05, GARCIA ROVIRA,Empresa,Diurno,No aplica
249,2012-01-26 21:30:00,Jueves,Solo Daños,0,1,0,0,0,0,0,1,0,1,0,0,CARRERA,San Rafael,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,Sin restricción
250,2012-01-26 07:30:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
251,2012-01-26 09:45:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,No aplica
252,2012-01-26 09:25:00,Jueves,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,AUTOPISTA GIRÓN,PREDIO URBANO PUENTE EL BUENO,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Diurno,No aplica
253,2012-01-26 11:45:00,Jueves,Solo Daños,0,1,0,0,0,0,0,0,1,0,0,0,CARRERA,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,No aplica
254,2012-01-26 14:52:00,Jueves,Con Heridos,0,2,0,0,0,0,0,0,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,Sin restricción
255,2012-01-26 18:30:00,Jueves,Solo Daños,0,0,1,0,0,1,0,0,0,0,0,0,DIAGONAL 15,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Particular,Nocturno,No aplica
256,2012-01-27 11:40:00,Viernes,Solo Daños,0,0,1,0,0,1,0,0,0,0,0,0,CARRERA,Garcia Rovira,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
257,2012-01-27 10:20:00,Viernes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Cafe Madrid,AGENTES DTB,C01, NORTE,Particular,Diurno,Sin restricción
258,2012-01-27 12:05:00,Viernes,Con Heridos,2,1,0,0,0,0,0,0,0,0,0,0,CARRERA,Garcia Rovira,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
259,2012-01-27 23:30:00,Viernes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Gaitan,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,Sin restricción
260,2012-01-27 12:40:00,Viernes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,TRANSVERSAL METROPOLITANA,El Rocio,AGENTES DTB,C11, SUR,Empresa,Diurno,Sin restricción
261,2012-01-27 15:45:00,Viernes,Solo Daños,0,1,0,0,0,0,0,0,1,0,0,0,CALLE,Provenza,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,No aplica
262,2012-01-27 19:20:00,Viernes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Bolarqui,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,Sin restricción
263,2012-01-27 20:10:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Diamante II,AGENTES DTB,C10, PROVENZA,Empresa,Nocturno,No aplica
264,2012-01-27 16:20:00,Viernes,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,Sin restricción
265,2012-01-27 18:25:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,San Miguel,AGENTES DTB,C06, LA CONCORDIA,Empresa,Nocturno,No aplica
